age,job,marital,education,default,housing,loan,contact,month,day_of_week,mean,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,4,1,1,0,0,0,0,3,0,1388,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,1
35,10,1,4,0,1,0,0,3,0,508,3,28,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
46,4,1,1,2,0,0,1,3,0,338,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
47,4,1,2,2,1,0,0,3,0,208,4,28,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
29,11,0,7,0,0,0,1,3,0,1143,4,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
33,2,0,4,0,0,0,0,3,0,503,3,28,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
37,2,1,4,2,1,0,1,3,0,58,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
54,7,1,2,0,1,0,0,3,0,142,5,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
45,3,0,4,0,1,0,0,3,0,276,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
24,2,0,4,0,1,0,0,3,0,201,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
53,4,1,1,2,2,2,0,3,0,63,2,28,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
46,2,3,4,0,0,0,0,3,0,222,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
32,3,1,6,0,0,0,0,3,0,168,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
40,5,1,5,0,0,0,0,3,0,192,4,28,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
47,3,0,4,0,1,0,0,3,0,911,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,1
35,3,0,5,0,1,1,0,3,0,439,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
28,4,1,3,2,1,0,0,3,0,163,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
54,7,1,4,2,0,0,0,3,0,273,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
33,5,0,5,0,0,0,0,3,0,284,4,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
29,5,0,3,0,1,0,0,3,0,288,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
31,5,0,5,0,1,0,1,3,0,136,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
30,2,1,6,0,0,0,0,3,0,66,3,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
43,9,0,5,0,1,0,0,3,0,445,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
46,7,1,5,0,0,0,0,3,0,123,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
41,10,1,3,0,0,1,0,3,0,285,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
46,5,3,6,2,0,0,0,3,0,927,2,28,0,2,-1.8,92.893,-46.2,1.299,5099.1,0
28,2,0,4,0,2,2,0,3,1,48,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,5,1,5,0,0,0,0,3,1,164,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,0,4,0,0,0,0,3,1,81,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,5,0,0,0,0,3,1,89,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,3,2,1,0,0,3,1,278,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,1,3,0,0,0,0,3,1,214,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,11,0,5,2,1,0,0,3,1,116,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,9,1,1,0,0,0,1,3,1,16,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,2,0,2,0,1,0,0,3,1,546,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
23,4,1,2,2,0,0,0,3,1,8,8,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,4,1,3,0,1,0,0,3,1,167,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,1,5,0,0,0,0,3,1,72,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,3,4,0,1,0,0,3,1,75,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,2,1,4,0,1,0,1,3,1,14,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,0,1,0,1,0,1,3,1,200,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,0,4,0,1,0,0,3,1,13,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,5,1,4,2,1,0,0,3,1,312,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,7,0,6,0,0,0,0,3,1,134,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,2,1,4,0,1,0,1,3,1,34,12,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,2,1,4,0,1,1,0,3,1,15,8,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,1,4,0,1,0,0,3,1,188,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,0,6,0,1,0,0,3,1,788,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
40,4,1,1,0,1,1,0,3,1,103,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,1,5,0,1,1,0,3,1,106,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,0,5,0,1,0,0,3,1,25,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,4,1,3,0,0,0,0,3,1,52,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,3,0,4,2,1,0,0,3,1,41,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
47,4,1,3,0,0,0,0,3,1,234,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,2,3,3,0,1,0,0,3,1,255,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,0,4,0,1,1,0,3,1,200,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,4,1,3,0,1,0,0,3,1,217,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,1,0,5,0,1,0,0,3,1,9,9,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,1,4,0,0,0,0,3,1,315,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,7,0,1,0,0,3,1,128,7,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
51,4,3,4,0,1,1,0,3,1,10,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,0,4,0,1,1,1,3,1,352,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
49,3,1,4,0,0,0,0,3,1,97,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,3,2,0,1,0,3,1,54,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
45,3,0,4,2,2,2,0,3,1,7,12,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,7,3,5,0,0,0,1,3,1,63,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
50,12,1,1,2,0,1,0,3,1,77,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,1,2,0,0,0,0,3,1,117,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,9,1,6,0,0,0,0,3,1,34,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,2,0,0,0,0,3,1,104,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
26,3,0,5,0,1,1,0,3,1,15,7,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,3,5,0,1,0,0,3,1,14,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
30,2,0,2,0,1,0,0,3,1,208,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,1,3,0,0,1,1,3,1,11,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,5,0,6,0,1,0,0,3,1,160,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,3,0,4,0,0,0,0,3,1,197,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
38,4,1,4,2,1,0,0,3,1,151,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
51,4,3,4,0,0,0,0,3,1,131,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,0,2,0,1,0,0,3,1,731,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
43,4,1,7,0,1,0,0,3,1,756,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,1,4,0,1,0,0,3,1,12,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
38,5,1,4,0,1,0,0,3,1,114,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,12,1,1,2,1,0,0,3,1,12,8,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,7,0,6,0,0,0,0,3,1,365,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
37,4,3,6,0,1,0,0,3,1,304,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,4,1,7,0,0,1,1,3,1,11,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,4,0,1,0,0,3,1,20,8,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,1,4,0,1,0,0,3,1,109,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
54,4,3,1,0,1,0,0,3,1,138,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,2,0,4,0,1,1,0,3,1,6,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,1,0,1,0,0,3,1,63,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,3,0,6,0,1,0,0,3,1,200,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,2,1,3,0,1,1,0,3,1,271,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,0,6,0,1,0,0,3,1,42,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,3,0,1,1,0,3,1,341,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,3,0,4,0,1,0,0,3,1,100,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
51,3,1,4,0,0,0,0,3,1,40,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,2,0,3,0,0,0,0,3,1,114,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,1,0,0,0,0,3,1,150,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,2,0,0,1,0,3,1,431,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,3,3,5,2,1,0,1,3,1,11,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,4,0,1,0,0,3,1,91,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,4,0,1,1,0,3,1,52,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,7,0,0,0,1,3,1,257,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,4,1,3,0,1,1,0,3,1,99,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,2,3,4,0,0,0,0,3,1,49,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,5,0,5,0,0,0,0,3,1,882,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
31,4,0,3,0,0,0,0,3,1,7,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,2,0,3,0,0,1,0,3,1,515,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
59,2,3,2,0,1,0,0,3,1,158,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,1,1,0,1,0,0,3,1,259,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,0,1,0,1,0,0,3,1,206,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,4,0,1,0,0,3,1,25,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,0,1,0,0,0,0,3,1,300,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,2,0,4,0,1,0,1,3,1,246,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,4,0,1,1,0,3,1,178,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
59,2,3,2,0,1,0,0,3,1,318,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
35,4,1,4,0,1,0,0,3,1,201,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
47,3,3,4,0,1,0,0,3,1,105,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
44,3,3,4,0,0,0,0,3,1,214,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,4,1,1,0,1,0,0,3,1,67,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,4,1,2,2,1,0,0,3,1,85,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,4,1,3,0,1,0,0,3,1,82,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,2,1,2,0,2,2,0,3,1,142,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,4,1,1,0,1,0,0,3,1,187,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,3,1,3,0,1,0,0,3,1,69,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,5,1,3,0,0,0,0,3,1,580,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
48,5,3,3,2,1,0,0,3,1,62,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
48,4,0,1,0,1,0,0,3,1,1203,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
45,2,1,2,0,0,0,0,3,1,58,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,4,1,3,0,1,1,0,3,1,64,4,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,1,3,0,1,0,0,3,1,631,1,11,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,1,1,2,0,0,0,3,1,658,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
35,4,1,4,0,1,0,0,3,1,942,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,2,1,2,0,0,0,0,3,1,207,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
26,3,0,5,0,1,0,0,3,1,104,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,5,0,6,0,1,0,0,3,1,377,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,1,1,1,0,0,0,0,3,1,66,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
41,1,1,1,0,1,0,0,3,1,128,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
54,4,1,1,0,1,0,1,3,1,291,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
46,10,1,4,0,1,0,0,3,1,115,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,4,1,2,0,0,0,0,3,1,524,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
30,3,1,5,0,1,0,0,3,1,358,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
46,10,1,4,0,0,0,0,3,1,366,1,6,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
43,3,0,5,0,1,1,0,3,1,23,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,1,3,0,0,1,0,3,1,560,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
43,3,0,5,0,1,0,1,3,1,52,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,10,0,5,0,1,1,0,3,1,347,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,3,0,5,0,0,0,0,3,1,107,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,3,0,5,0,1,0,1,3,1,48,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,10,1,7,2,1,0,0,3,1,145,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
54,4,1,2,0,1,0,0,3,1,74,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
58,4,1,1,2,1,0,0,3,1,451,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29,11,0,4,2,0,0,0,3,1,53,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,10,0,5,0,0,0,0,3,1,612,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
43,3,0,5,0,1,0,0,3,1,305,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,5,0,1,0,0,3,1,104,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,4,0,1,0,0,0,0,3,1,176,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,5,3,5,0,1,0,0,3,1,507,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,7,0,5,0,1,0,0,3,1,103,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
59,4,1,3,0,1,1,0,3,1,242,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,1,2,0,1,0,0,3,1,137,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,2,1,4,0,1,0,0,3,1,223,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,2,1,4,0,0,0,0,3,1,124,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,3,0,5,0,0,0,0,3,1,63,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
24,11,0,1,0,1,0,0,3,1,137,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
49,4,1,3,2,1,0,0,3,1,23,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
30,3,1,5,0,0,0,0,3,1,22,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,4,0,1,0,0,3,1,59,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
50,4,3,1,0,1,0,0,3,1,703,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
34,3,1,4,0,1,1,0,3,1,179,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
59,4,1,3,0,0,0,0,3,1,690,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
41,7,1,4,2,1,0,0,3,1,85,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,4,2,0,0,1,3,1,25,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
39,7,0,5,0,0,0,0,3,1,11,12,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,10,1,7,2,0,0,0,3,1,1272,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
57,6,3,3,0,1,0,0,3,1,69,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,7,1,4,2,0,0,0,3,1,256,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,1,4,0,1,0,0,3,1,300,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,4,1,3,0,1,0,0,3,1,256,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,5,0,0,0,0,3,1,7,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,1,5,0,1,1,0,3,1,43,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
38,11,3,7,0,0,0,0,3,1,244,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
48,3,3,5,0,0,0,0,3,1,1062,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
33,4,0,2,0,1,0,0,3,1,22,8,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,3,6,0,1,1,0,3,1,429,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
44,4,3,3,0,1,0,0,3,1,494,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
44,7,1,3,0,0,0,0,3,1,296,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
55,4,1,1,2,1,0,0,3,1,92,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,3,0,1,0,0,3,1,17,7,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
45,3,1,5,0,1,1,0,3,1,826,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,1
39,4,0,1,0,1,0,0,3,1,243,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,4,0,1,1,0,3,1,184,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,1,0,0,0,0,3,1,245,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
32,10,1,4,0,2,2,0,3,1,198,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,1,0,1,0,0,3,1,360,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,0,5,0,1,0,1,3,1,139,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,4,1,1,0,0,0,0,3,1,54,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,4,1,1,0,0,0,0,3,1,232,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,0,4,0,1,0,0,3,1,517,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
40,4,0,4,2,0,0,0,3,1,418,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,1,3,0,1,0,0,3,1,153,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
28,3,0,4,0,1,0,0,3,1,116,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,5,0,0,0,1,3,1,168,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
28,5,1,3,0,0,0,0,3,1,261,1,12,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,0,5,0,0,0,0,3,1,69,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
37,3,0,4,2,0,0,0,3,1,212,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
54,7,3,6,0,1,0,0,3,1,121,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
36,3,3,4,0,0,0,0,3,1,23,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
38,4,1,3,0,0,0,0,3,1,306,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,4,0,4,0,1,1,0,3,1,202,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,1,2,0,0,0,0,3,1,342,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,1,0,0,0,1,3,1,22,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
29,4,1,2,0,0,1,0,3,1,455,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,9,0,5,0,1,0,0,3,1,245,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,3,0,1,1,0,3,1,33,3,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
27,2,1,4,0,1,0,0,3,1,58,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
27,11,0,4,0,1,0,0,3,1,41,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
42,4,1,1,0,0,0,0,3,1,360,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,3,1,5,0,1,0,0,3,1,179,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,0,3,0,1,1,0,3,1,174,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,1,3,0,0,0,1,3,1,43,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
21,2,0,4,0,0,0,0,3,1,68,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29,2,1,3,0,0,0,0,3,1,212,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
35,3,0,3,0,1,0,1,3,1,38,6,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
26,2,0,5,0,1,1,0,3,1,639,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,4,0,3,0,1,0,0,3,1,483,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
53,8,1,3,2,0,0,0,3,1,205,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
29,2,1,3,0,0,0,0,3,1,344,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,0,4,0,0,0,0,3,1,141,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,0,4,0,1,1,0,3,1,113,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
46,5,1,6,0,0,0,0,3,1,87,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,0,4,0,0,0,0,3,1,238,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,2,0,4,2,1,0,0,3,1,27,6,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
51,4,1,2,0,1,0,1,3,1,155,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,0,4,0,1,0,0,3,1,337,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
31,2,0,4,0,1,0,1,3,1,24,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,4,1,3,0,0,0,0,3,1,365,2,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
38,5,1,6,0,0,0,0,3,1,37,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,3,5,0,1,0,0,3,1,25,4,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
31,2,0,4,0,1,0,0,3,1,109,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,3,1,4,0,1,0,0,3,1,152,3,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,8,0,4,0,1,0,1,3,1,179,5,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
34,3,3,5,0,1,0,0,3,1,118,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
33,4,1,4,2,0,0,0,3,1,272,5,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,3,1,5,0,0,0,0,3,1,30,7,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,2,0,5,0,1,0,0,3,1,79,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
47,3,3,4,0,0,0,0,3,1,324,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
43,5,1,5,2,2,2,0,3,1,426,1,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
53,5,0,6,2,0,0,0,3,1,196,2,28,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
36,4,1,3,0,0,0,0,3,1,151,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
32,2,0,5,0,1,0,0,3,1,366,1,28,0,2,-1.8,92.893,-46.2,1.291,5099.1,0
